xR,xEGF,xRa,xR2,xRP,xPLCg,xRPL,xRPLP,xPLCgP,xGrb,xRG,xSOS,xRGS,xGS,xShc,xRSh,xRShP,xShP,xRShG,xShG,xRShGS,xShGS,xPLCgPl
-0.23755775,-0.23755753,-8.206705,-7.3255115,0.08740492,5.580648,6.5565014,24.10455,4.6629744,2.4876494,-2.8966932,0.25886926,-0.8715451,0.046156563,0.17131723,-0.01123525,-0.29070455,-1.1886934,-0.066041335,0.731782,-0.021723177,0.5887461,-41.022392
-0.25011203,-0.2501118,-8.092852,-7.312091,-0.010215143,5.584421,6.500951,24.083746,4.715953,2.471321,-2.8895004,0.23780754,-0.8745792,0.042773463,0.17633416,-0.008347572,-0.2914698,-1.2095524,-0.063713044,0.71755505,-0.018467676,0.61296976,-41.00305
-0.2533558,-0.25335556,-8.015902,-7.18682,-0.17079164,5.587635,6.4494095,24.069427,4.6905594,2.4591765,-2.9033644,0.20970127,-0.86974967,0.06551761,0.17061505,-0.007064296,-0.28894562,-1.210569,-0.060104407,0.7118551,-0.021779573,0.61682546,-40.91726
-0.2741436,-0.27414337,-7.9098167,-7.220275,-0.069045454,5.5896416,6.3970747,24.045013,4.704125,2.428998,-2.9049463,0.24353212,-0.8725526,0.04292853,0.17594522,-0.029192057,-0.2738071,-1.2684778,-0.04488506,0.7623521,-0.022870375,0.609498,-40.855114
-0.26950395,-0.26950374,-7.9026566,-7.2192726,0.023741763,5.5936766,6.3389077,24.031208,4.7223186,2.397447,-2.9052238,0.24726772,-0.87211263,0.026930217,0.18356973,-0.028211769,-0.2751636,-1.3260548,-0.045681488,0.79872495,-0.028059967,0.62651813,-40.80434
-0.2711809,-0.27118066,-7.860306,-7.1376123,-0.04710857,5.591008,6.286526,24.014996,4.71306,2.370019,-2.9026818,0.26986367,-0.87312895,0.025105447,0.1857124,-0.038078416,-0.2718163,-1.3526533,-0.04147297,0.8420477,-0.028250128,0.60696024,-40.722565
-0.24920723,-0.24920699,-7.770955,-7.118553,-0.01932502,5.5932503,6.236807,23.990088,4.741124,2.400093,-2.8882127,0.29486707,-0.8741164,0.035979792,0.18341924,-0.02071094,-0.2719596,-1.3110111,-0.036155023,0.8172957,-0.030315332,0.5741334,-40.677555
-0.27781984,-0.27781963,-7.70525,-7.153164,0.0063152583,5.5955257,6.18877,23.967089,4.7647524,2.3622303,-2.8870082,0.28684032,-0.87785494,0.04054352,0.18988076,-0.016403943,-0.28225952,-1.3477021,-0.032707028,0.84255004,-0.03193035,0.58293366,-40.632492
-0.28280124,-0.282801,-7.673481,-7.108726,0.030034464,5.596697,6.1348395,23.946434,4.779949,2.3851547,-2.886128,0.24140105,-0.8795252,0.044590905,0.18122289,-0.022612117,-0.2599423,-1.3321517,-0.034885876,0.77555144,-0.03189872,0.6259607,-40.57414
-0.2885977,-0.28859746,-7.7148075,-7.041855,0.1059265,5.5961504,6.087576,23.929527,4.797662,2.3566148,-2.873259,0.21983573,-0.8769945,0.04664705,0.18595594,-0.02689523,-0.26543736,-1.3397822,-0.047101162,0.7819369,-0.030714657,0.64175117,-40.525322
-0.28008687,-0.28008664,-7.6465664,-7.0310483,0.06285016,5.593964,6.0460563,23.894236,4.811841,2.3503256,-2.874842,0.28262627,-0.8764739,0.010956783,0.18973945,-0.033786334,-0.2519962,-1.3943334,-0.047429822,0.85297203,-0.032805387,0.61621404,-40.45968
-0.28373528,-0.28373504,-7.5783243,-6.997699,0.01991691,5.59619,5.9989743,23.87135,4.8404922,2.3206322,-2.872369,0.27637452,-0.87270594,0.038735174,0.19080454,-0.037446827,-0.2415767,-1.3939712,-0.038431883,0.8650404,-0.032320317,0.590418,-40.421196
-0.26015204,-0.2601518,-7.4514027,-6.9528837,-0.11885907,5.594573,5.959296,23.841272,4.8464904,2.285111,-2.8722157,0.28662926,-0.8732915,0.031154286,0.19575101,-0.04577461,-0.21986142,-1.4444788,-0.043425567,0.91568255,-0.02835783,0.5843624,-40.35303
-0.2742179,-0.27421767,-7.4010916,-6.9277134,-0.0006613857,5.597361,5.9092436,23.820686,4.8745613,2.3030891,-2.8744211,0.28346258,-0.8743944,0.0017513892,0.18892491,-0.041898236,-0.22330621,-1.4496862,-0.039616153,0.8929688,-0.027148154,0.616821,-40.31167
-0.2780388,-0.27803856,-7.309778,-6.9660797,-0.02546544,5.594549,5.8667383,23.796757,4.88054,2.239982,-2.8688757,0.28276742,-0.8755342,0.0040612323,0.18434972,-0.032260306,-0.23163831,-1.4974563,-0.03648883,0.9467852,-0.026522003,0.6157141,-40.246727
-0.23265472,-0.23265448,-7.3889637,-6.9106293,-0.05072546,5.5959635,5.8176165,23.768139,4.9168053,2.2003136,-2.8691506,0.295634,-0.87100327,-0.0441015,0.18392777,-0.035811026,-0.22187999,-1.5822282,-0.028083991,0.99125075,-0.027427807,0.64738524,-40.205585
-0.22720142,-0.22720116,-7.2981815,-6.8854876,0.037482515,5.5998883,5.7680464,23.744102,4.9391823,2.181931,-2.8646164,0.30742538,-0.87140566,-0.056920514,0.19482519,-0.04022979,-0.22969839,-1.6136907,-0.025153691,1.0138924,-0.031124268,0.65251017,-40.1564
-0.22544757,-0.22544731,-7.2446103,-6.801901,0.010833735,5.5989656,5.7242613,23.71603,4.947565,2.158044,-2.8578706,0.27032873,-0.87171173,-0.039924696,0.2000901,-0.0420352,-0.2385816,-1.6100249,-0.027974337,0.9968932,-0.03143789,0.67323494,-40.09306
-0.2237345,-0.22373427,-7.2670593,-6.710169,0.006410204,5.6014557,5.6810436,23.68039,4.9864345,2.1492536,-2.8517523,0.25223687,-0.87463534,-0.040698994,0.19512115,-0.032817718,-0.23206261,-1.6249745,-0.034027018,0.98757863,-0.023732807,0.68732005,-40.057552
-0.2228623,-0.22286206,-7.3128977,-6.5412774,-0.065161735,5.5992966,5.633932,23.665508,5.0178576,2.1865716,-2.8535974,0.25463727,-0.8749093,-0.028166413,0.18973175,-0.035569612,-0.21258733,-1.5918362,-0.036623955,0.9571496,-0.02428835,0.6732248,-40.027813
-0.23439926,-0.23439902,-7.216626,-6.5597615,-0.10246568,5.5968847,5.590867,23.63836,5.040716,2.1657374,-2.851844,0.27865994,-0.8776715,-0.053997062,0.19145876,-0.037667245,-0.22266227,-1.6315037,-0.031455405,0.9949449,-0.027785383,0.6813022,-39.977
-0.2358201,-0.23581988,-7.250327,-6.443722,-0.07213903,5.5961637,5.5445175,23.614986,5.064348,2.1968532,-2.8606677,0.25083578,-0.87577575,-0.060568944,0.18557577,-0.034547336,-0.21046391,-1.6298716,-0.03039423,0.9437373,-0.026256986,0.7122844,-39.933514
-0.2520082,-0.25200796,-7.130896,-6.3769627,-0.088571236,5.589536,5.51455,23.586842,5.035164,2.1936128,-2.8671775,0.204108,-0.8731432,-0.09733209,0.1927595,-0.038001966,-0.22543277,-1.6595867,-0.014323993,0.8907932,-0.036854893,0.80373824,-39.840164
-0.26664346,-0.26664323,-6.9494467,-6.4048424,-0.11060041,5.588624,5.469911,23.566689,5.0554485,2.133079,-2.8811193,0.21343002,-0.87273073,-0.090920344,0.20038848,-0.048403107,-0.21918298,-1.7372086,-0.012817493,0.9730373,-0.03993,0.7906494,-39.796158
-0.25566846,-0.25566822,-6.802327,-6.4461513,-0.053406067,5.5862703,5.4280457,23.544043,5.0368605,2.0903327,-2.8849134,0.22198552,-0.8749532,-0.09969975,0.19436891,-0.026867233,-0.24290034,-1.7845774,-0.010598089,1.0259244,-0.04600959,0.79915965,-39.714886
-0.24615109,-0.24615084,-6.801774,-6.344307,-0.10241701,5.584404,5.385808,23.520105,5.031197,2.0882735,-2.8761346,0.23635276,-0.87841237,-0.09566697,0.19930391,-0.02565382,-0.23322573,-1.7954736,-0.01857794,1.0415144,-0.046998814,0.7851863,-39.644928
-0.24370494,-0.2437047,-6.7326756,-6.3200703,-0.04965753,5.583633,5.347487,23.493616,5.0420732,2.0948098,-2.8858905,0.24284714,-0.86830556,-0.0702716,0.2039311,-0.032375425,-0.22896564,-1.7668285,-0.015285395,1.0480049,-0.05386965,0.7500688,-39.590324
-0.23377424,-0.233774,-6.659074,-6.2459836,-0.17248422,5.582653,5.306737,23.473244,5.0093775,2.084974,-2.868764,0.2539055,-0.87048924,-0.12050255,0.20785418,-0.033201147,-0.2505343,-1.7945846,-0.017105214,1.0534765,-0.053802185,0.79134256,-39.496925
-0.21064083,-0.21064058,-6.602311,-6.337966,-0.08561576,5.5812,5.266251,23.447634,5.026157,2.0655253,-2.8662558,0.2120794,-0.87384474,-0.121677116,0.20110878,-0.0185435,-0.24652201,-1.8336918,-0.011128645,1.022502,-0.05107542,0.8349505,-39.449646
-0.21601747,-0.21601723,-6.6137085,-6.402071,0.048585244,5.579796,5.2259135,23.419456,5.05269,2.0514386,-2.8652663,0.23631181,-0.86901516,-0.11261773,0.19286823,-0.027188402,-0.23351714,-1.8284931,-0.015359458,1.0641025,-0.052443914,0.79819226,-39.40754
-0.21828932,-0.21828906,-6.5874662,-6.3713226,0.06544558,5.577017,5.1850166,23.393845,5.0586715,2.1015046,-2.863708,0.25249547,-0.8704695,-0.14667512,0.19084825,-0.02821999,-0.23643214,-1.8035793,-0.013044128,1.0264573,-0.04664227,0.8117213,-39.342518
-0.20751569,-0.20751545,-6.5938306,-6.291711,0.049693197,5.5734086,5.145742,23.369219,5.0271716,2.0688052,-2.8507843,0.22708362,-0.8660771,-0.1268399,0.18661098,-0.025743173,-0.23458144,-1.790598,-0.009653954,1.0175039,-0.048407212,0.8146709,-39.243618
-0.22445887,-0.22445863,-6.513258,-6.314842,0.14914078,5.571104,5.1085443,23.341991,5.0435643,2.0724826,-2.839388,0.2376621,-0.8738638,-0.16890292,0.18971995,-0.023914797,-0.24759091,-1.8171481,-0.008778763,1.012194,-0.041556843,0.8470745,-39.193016
-0.21946394,-0.2194637,-6.5588255,-6.153,0.123984575,5.568288,5.070591,23.307682,5.075213,2.0689497,-2.836736,0.25499886,-0.87851834,-0.12528914,0.18838851,-0.015147842,-0.25965616,-1.7788675,-0.018678103,1.0404391,-0.04303704,0.79226685,-39.154423
-0.22398305,-0.22398281,-6.5285788,-6.0619373,0.044168722,5.567033,5.033648,23.269827,5.117119,2.0882897,-2.8405323,0.23353064,-0.87413514,-0.100474164,0.18141833,-0.009286416,-0.2538602,-1.7392292,-0.014734983,0.99956465,-0.03898128,0.78048986,-39.122246
-0.22479439,-0.22479416,-6.5379543,-6.068518,0.18103577,5.565602,4.9987936,23.234463,5.145354,2.0897608,-2.8420088,0.19532838,-0.86832225,-0.10864217,0.17852624,-0.01613891,-0.2298698,-1.7542533,-0.02200337,0.96870375,-0.03817999,0.8202667,-39.078682
-0.22247173,-0.2224715,-6.5107083,-6.1107197,0.22336742,5.561297,4.9689302,23.2015,5.1596885,2.1039975,-2.8382905,0.18647973,-0.86358154,-0.08165865,0.17330447,-0.018927943,-0.21672526,-1.7103004,-0.016673358,0.93660593,-0.037432168,0.7966663,-39.023296
-0.22967106,-0.22967082,-6.506632,-6.137703,0.26916933,5.5595193,4.9319806,23.167917,5.2018776,2.1230402,-2.8331769,0.17010036,-0.8645278,-0.09670367,0.17041731,-0.0102121895,-0.21152982,-1.7145925,-0.018259753,0.8976637,-0.0384943,0.83012205,-38.99379
-0.22813755,-0.22813733,-6.445517,-6.1858554,0.3124743,5.5531735,4.9007587,23.135963,5.215603,2.1029325,-2.8379374,0.1492165,-0.86519897,-0.10563641,0.17953493,-0.026237935,-0.21039687,-1.7459898,-0.01408327,0.89745003,-0.033993058,0.85609317,-38.93525
-0.21927539,-0.21927513,-6.4112773,-6.16615,0.28759432,5.5540543,4.8624763,23.116035,5.230838,2.134112,-2.8455243,0.16331154,-0.85991997,-0.10313064,0.17040499,-0.0068556364,-0.20338415,-1.7375875,-0.01245039,0.8862553,-0.030851228,0.83105165,-38.892883
-0.22481991,-0.22481969,-6.3511786,-6.1637235,0.31748214,5.5462704,4.8357463,23.082226,5.2460675,2.146148,-2.8415806,0.1625968,-0.8655828,-0.06404765,0.16559663,-0.0062520886,-0.19657157,-1.6879014,-0.024151774,0.8811617,-0.0344609,0.8019624,-38.838673
-0.22488295,-0.22488269,-6.332013,-6.0547547,0.14705686,5.5433664,4.800911,23.056604,5.2039523,2.1363184,-2.8322656,0.1498464,-0.86988306,-0.085006945,0.15679857,-0.001285696,-0.18322828,-1.726148,-0.02623972,0.87102956,-0.030597083,0.83611757,-38.731663
-0.22421536,-0.22421512,-6.280627,-6.0265803,0.20534073,5.53859,4.76805,23.02908,5.1959553,2.129862,-2.8345633,0.12446969,-0.8671446,-0.10541549,0.16480961,-0.0050010905,-0.1993375,-1.7430769,-0.0391008,0.8672326,-0.03517975,0.8837283,-38.65805
-0.21806264,-0.2180624,-6.216532,-5.987,0.19178024,5.537379,4.7305417,22.995834,5.228772,2.1885812,-2.8357835,0.14969341,-0.8656648,-0.13160026,0.16837123,-0.006205897,-0.19849505,-1.7103616,-0.037172984,0.8330434,-0.039466254,0.887487,-38.615257
-0.21658412,-0.2165839,-6.1287107,-5.9441137,0.065697,5.538575,4.6906285,22.963673,5.2413073,2.1685815,-2.8416908,0.15997079,-0.8572067,-0.11606928,0.16141613,0.0038197965,-0.19150755,-1.7302462,-0.039096557,0.8712088,-0.039605837,0.85335803,-38.555393
-0.21286844,-0.2128682,-6.106613,-5.8665566,0.020790728,5.5364637,4.6612883,22.932589,5.2751837,2.1885264,-2.8404925,0.15661299,-0.8567259,-0.114293896,0.15414073,0.017279457,-0.19518392,-1.710203,-0.032838404,0.84053105,-0.03992571,0.85478115,-38.527508
-0.18620409,-0.18620387,-6.1017923,-5.8570833,0.011380426,5.5315714,4.627102,22.902445,5.278094,2.1525412,-2.8400288,0.17221712,-0.86154604,-0.11231466,0.14113711,0.021332942,-0.18356007,-1.7467544,-0.05097857,0.9098377,-0.042447366,0.8445319,-38.462215
-0.20281392,-0.20281368,-6.0361724,-5.8009043,0.108253345,5.529437,4.594663,22.872053,5.308123,2.1436176,-2.8502011,0.17015195,-0.86415684,-0.117547765,0.14138152,0.010980465,-0.1808448,-1.7708839,-0.036199354,0.9120904,-0.04657641,0.85856456,-38.425236
-0.19870007,-0.19869983,-6.010986,-5.799798,0.106003776,5.5274916,4.5634284,22.83661,5.335359,2.0956786,-2.8521218,0.17150782,-0.8592523,-0.12162275,0.1325582,0.029578002,-0.18615171,-1.8294183,-0.038155384,0.9652402,-0.048019826,0.8578122,-38.384247
-0.19044212,-0.19044188,-5.9656296,-5.787347,0.13671643,5.522704,4.534568,22.798697,5.3614936,2.133717,-2.8504734,0.19770364,-0.8613431,-0.108509846,0.14077373,0.028329821,-0.19209968,-1.7744863,-0.04753024,0.9611647,-0.044475656,0.8170344,-38.33789
-0.18184906,-0.18184882,-5.9076447,-5.713773,0.14140676,5.521524,4.5028586,22.76333,5.3154426,2.156867,-2.8537073,0.18428455,-0.8601336,-0.07411854,0.14188945,0.031257946,-0.19509986,-1.7253654,-0.055724688,0.935983,-0.04309962,0.793455,-38.223434
-0.18725286,-0.18725263,-5.8405414,-5.746764,0.1653772,5.520287,4.4684067,22.733143,5.30214,2.1575315,-2.8559217,0.1713539,-0.8542929,-0.015185385,0.13106695,0.032789443,-0.17802554,-1.6671885,-0.052337933,0.9212469,-0.045750536,0.74424434,-38.146957
-0.1966776,-0.19667736,-5.771225,-5.6280966,0.08426114,5.5160227,4.4375806,22.7057,5.2883987,2.1328478,-2.849384,0.16528416,-0.858998,-0.020499986,0.12160852,0.03109869,-0.18353635,-1.672912,-0.0474688,0.9284951,-0.039266296,0.7538262,-38.070312
-0.19692704,-0.1969268,-5.743892,-5.627566,0.22915974,5.513594,4.404571,22.665588,5.3230405,2.1483114,-2.846714,0.15781568,-0.85509133,-0.015843507,0.11262207,0.043061327,-0.196833,-1.6417232,-0.041229494,0.89665323,-0.047928452,0.76139605,-38.026367
-0.23210554,-0.23210528,-5.6776047,-5.6369257,0.3425358,5.508747,4.380083,22.628593,5.308278,2.116733,-2.8379831,0.18325454,-0.85878456,-0.012408745,0.11464603,0.04173206,-0.2083019,-1.662158,-0.0470335,0.9507266,-0.050449908,0.7387386,-37.94614
-0.26388472,-0.26388448,-5.6487617,-5.557188,0.3225251,5.5064764,4.3479695,22.60356,5.3080916,2.0338886,-2.8385835,0.20590308,-0.86199427,0.011335672,0.11250298,0.057233073,-0.20486197,-1.743188,-0.05024302,1.0600241,-0.05055844,0.69566745,-37.88683
-0.2724625,-0.27246225,-5.577201,-5.5397735,0.42546216,5.502866,4.318292,22.573296,5.302278,2.0444393,-2.8406923,0.20868674,-0.8628888,-0.002547181,0.109506294,0.05949167,-0.21824837,-1.7350016,-0.044539873,1.0486467,-0.056459714,0.71356076,-37.818905
-0.28135473,-0.2813545,-5.517098,-5.612461,0.44947866,5.501263,4.2880125,22.535633,5.2927256,2.0368652,-2.8368154,0.21575035,-0.85964614,0.010757561,0.09668106,0.077269025,-0.22532928,-1.7251163,-0.038558032,1.053392,-0.053863253,0.68734396,-37.740845
-0.26454127,-0.26454103,-5.55038,-5.5331,0.4152726,5.498635,4.256347,22.507534,5.251105,2.037138,-2.8324838,0.20893955,-0.8623671,0.042613167,0.09760921,0.05876933,-0.20981637,-1.6977715,-0.034543734,1.0378472,-0.053706553,0.6648524,-37.638645
-0.26539582,-0.2653956,-5.5630903,-5.426567,0.31399387,5.4964356,4.2289762,22.467527,5.2150164,2.0451179,-2.8156648,0.21998733,-0.8597932,0.051453754,0.107628874,0.055291347,-0.22509803,-1.6532857,-0.039869335,1.0293607,-0.050888762,0.6395551,-37.530724
-0.26724714,-0.2672469,-5.511759,-5.3897853,0.23717965,5.4911165,4.203479,22.426899,5.2056265,2.0350487,-2.8147473,0.18436292,-0.86226135,0.042023428,0.104175985,0.05205881,-0.23866157,-1.652389,-0.039608713,1.0026048,-0.051840555,0.6880225,-37.44953
-0.24626793,-0.24626768,-5.519182,-5.269674,0.17055497,5.4857364,4.1761475,22.39598,5.189201,1.9922436,-2.8033643,0.18753591,-0.86197984,0.066258505,0.099162355,0.053461228,-0.22614726,-1.6686146,-0.03783678,1.0354458,-0.05150705,0.65999985,-37.369194
-0.24102372,-0.24102348,-5.4415674,-5.294404,0.08035156,5.479663,4.15466,22.350079,5.1677957,1.9893119,-2.8040874,0.16240764,-0.8566046,0.06407401,0.0860968,0.058561526,-0.22009993,-1.6658318,-0.02992736,1.0061188,-0.048616443,0.67905116,-37.274063
-0.23314486,-0.23314463,-5.3498926,-5.311159,0.08264539,5.477124,4.125493,22.315079,5.174854,2.0118003,-2.793852,0.13463327,-0.855397,0.058194786,0.090091765,0.05555485,-0.2385453,-1.6136639,-0.010420891,0.92617464,-0.054164086,0.71706426,-37.21865
-0.23548254,-0.2354823,-5.354864,-5.359929,0.13074256,5.4678297,4.1054125,22.275158,5.1882257,1.9871461,-2.7852437,0.14977519,-0.85361725,0.09216144,0.09472664,0.049349874,-0.22766697,-1.6019379,-0.0067250216,0.95375025,-0.053678796,0.6657142,-37.16275
-0.24388865,-0.24388841,-5.3380585,-5.2918434,0.069681704,5.461667,4.083351,22.240337,5.207211,1.9605604,-2.7911787,0.15360907,-0.8438227,0.105279475,0.095895834,0.043619104,-0.22388998,-1.6120598,0.0023610163,0.98108053,-0.056145027,0.64145064,-37.116493
-0.23387031,-0.23387007,-5.2926517,-5.2908335,0.13081646,5.4588137,4.0550904,22.201214,5.185913,1.9892404,-2.7958794,0.1617774,-0.84355813,0.11903863,0.10684443,0.033035856,-0.20047125,-1.5969918,0.0024700842,0.96525073,-0.058752526,0.62188375,-37.021744
-0.23085108,-0.23085085,-5.2671337,-5.256399,0.068509795,5.450418,4.0323563,22.162312,5.2202883,2.0103993,-2.782987,0.14370638,-0.8509197,0.16556814,0.10350634,0.028039701,-0.18562922,-1.5408878,0.0028028283,0.91287816,-0.060524777,0.6025742,-36.98448
-0.23079121,-0.23079097,-5.192795,-5.2243137,0.12253034,5.4470634,4.0080376,22.122278,5.2448125,1.9784615,-2.7714062,0.13766566,-0.85157716,0.1405924,0.11640595,-0.0007784485,-0.16482507,-1.5811682,3.2171636e-05,0.9300668,-0.061337262,0.6350699,-36.939693
-0.23379478,-0.23379454,-5.1453924,-5.276629,0.1346315,5.4455748,3.9801893,22.076468,5.2435946,2.0307813,-2.7668347,0.19856963,-0.8568635,0.15302923,0.11644988,-0.00023224899,-0.17104998,-1.5039524,-0.0028527516,0.9370558,-0.060717396,0.5663907,-36.862988
-0.20812759,-0.20812735,-5.1899014,-5.1690474,-0.0013770175,5.4416842,3.952867,22.042143,5.2385645,2.0400946,-2.777891,0.19775599,-0.84967315,0.1337388,0.10926895,0.0064328588,-0.16522145,-1.5216897,-0.017801879,0.952926,-0.063490756,0.58207744,-36.79358
-0.20431766,-0.20431742,-5.1614923,-5.039464,-0.034385934,5.4404583,3.9270844,21.999208,5.203672,2.0335388,-2.7766268,0.18059196,-0.8549061,0.15006533,0.09983781,0.020523664,-0.17369404,-1.5112433,-0.020459391,0.9436908,-0.064358205,0.58902884,-36.685448
-0.21793434,-0.2179341,-5.176127,-5.017508,-0.039479747,5.4359236,3.908617,21.958204,5.2129636,2.021327,-2.7710905,0.18047082,-0.85691434,0.17532688,0.09930451,0.01827188,-0.15637246,-1.5158304,-0.031279862,0.9609796,-0.0620918,0.56364036,-36.630516
-0.20648855,-0.20648831,-5.1685066,-4.9926276,-0.022695374,5.430458,3.8882623,21.912167,5.2005453,2.021208,-2.7691693,0.20106691,-0.8571458,0.14299858,0.09465264,0.013218239,-0.13086663,-1.5581297,-0.03445478,0.9828517,-0.059481315,0.57299167,-36.54594
-0.2031006,-0.20310037,-5.1985188,-4.8633366,-0.06023831,5.4275117,3.8584366,21.878357,5.25525,2.048077,-2.7675195,0.20648627,-0.85398483,0.113673344,0.091146305,0.014731575,-0.12749529,-1.5557511,-0.030946132,0.9561951,-0.05833176,0.5925807,-36.53238
-0.19272852,-0.19272828,-5.172108,-4.7619658,-0.17686504,5.4232354,3.834471,21.84232,5.265709,2.0228126,-2.769269,0.15539278,-0.85361224,0.088868186,0.09006027,0.017595097,-0.13045962,-1.6056284,-0.027291838,0.9284308,-0.06601575,0.6758,-36.477524
-0.17911619,-0.17911595,-5.1035137,-4.7262545,-0.15073186,5.4185047,3.8095665,21.81351,5.277695,1.9824458,-2.7791095,0.14570913,-0.848691,0.087510616,0.08586643,0.015329472,-0.13267034,-1.6389256,-0.02824625,0.9698113,-0.061398305,0.6772815,-36.429592
-0.16674995,-0.16674972,-5.0693607,-4.7492294,-0.025051326,5.411091,3.7909505,21.774897,5.310121,2.0266397,-2.787238,0.12549913,-0.8469832,0.11176688,0.08382784,0.017481528,-0.12798159,-1.5834429,-0.033471428,0.9186777,-0.06279028,0.67290074,-36.398117
-0.15800667,-0.15800643,-5.0773125,-4.708727,-0.055218,5.40526,3.7719495,21.741196,5.2751055,1.9918058,-2.7817788,0.11849345,-0.8488542,0.08661033,0.07802574,0.018798325,-0.12485711,-1.6408166,-0.035081483,0.9426011,-0.063791275,0.70791674,-36.30471
-0.16203305,-0.16203281,-5.067523,-4.638126,0.014804455,5.4050803,3.7425408,21.701212,5.288601,1.9786565,-2.7771964,0.079259194,-0.8501044,0.15380932,0.07378242,0.022489265,-0.10913095,-1.6032372,-0.045288082,0.92215586,-0.06593488,0.6833284,-36.246986
-0.15516439,-0.15516415,-4.9682913,-4.614968,0.01996668,5.4035816,3.7156684,21.661152,5.2733116,1.9648184,-2.773316,0.07351792,-0.8532944,0.1651061,0.07128606,0.019165775,-0.10296138,-1.5998249,-0.044441078,0.9255333,-0.06908998,0.6840967,-36.16314
-0.15095313,-0.1509529,-4.9860334,-4.469943,-0.026397012,5.398672,3.6961026,21.621176,5.293126,1.9241533,-2.7743528,0.06182732,-0.8580979,0.14920916,0.07611333,0.016879605,-0.10092381,-1.6694942,-0.051982015,0.96305007,-0.06787896,0.7152718,-36.115192
-0.15662998,-0.15662974,-4.9317207,-4.4589086,-0.0999565,5.3937087,3.6753256,21.58349,5.2656183,1.8722155,-2.7737463,0.06760265,-0.8554677,0.19165811,0.079073,0.012960003,-0.091100976,-1.6763971,-0.042636257,1.0107561,-0.07468316,0.6712023,-36.02445
-0.16461217,-0.16461194,-4.9883637,-4.3629503,-0.06687366,5.3892784,3.654396,21.544527,5.238187,1.9015069,-2.76516,0.047419965,-0.8610834,0.19872205,0.08047167,0.0142252855,-0.08072125,-1.6524456,-0.04996175,0.9599439,-0.077831015,0.69306225,-35.934765
-0.18432507,-0.18432483,-4.998442,-4.3321223,-0.023681782,5.3861423,3.6328712,21.507404,5.2254696,1.955765,-2.7773578,0.06675952,-0.86305714,0.20349488,0.081091434,-0.0022650668,-0.08268434,-1.5876054,-0.043564387,0.93073213,-0.07591836,0.669009,-35.859547
-0.18082848,-0.18082824,-4.94778,-4.2803497,-0.06516069,5.38037,3.6124206,21.466825,5.226128,1.9190539,-2.77458,0.060383506,-0.8631948,0.24348243,0.07638602,0.0032960915,-0.08278443,-1.5885673,-0.042701565,0.95731807,-0.077504665,0.6371319,-35.794746
-0.18667236,-0.18667212,-5.047783,-4.2065706,0.01571476,5.375436,3.5935943,21.43457,5.205278,1.9051034,-2.7773025,0.03621932,-0.8645005,0.23215759,0.08967993,-0.012287325,-0.08197368,-1.6139045,-0.040489484,0.94766843,-0.072366565,0.66881156,-35.721962
-0.17860794,-0.17860769,-5.0219755,-4.2034645,0.078744866,5.3710394,3.5712209,21.40022,5.1774282,1.8789054,-2.7735348,0.07955094,-0.86556077,0.22145681,0.09679758,-0.018529966,-0.08268605,-1.6423045,-0.042770542,1.0158002,-0.07459593,0.6394921,-35.636086
-0.17983255,-0.17983231,-5.0415854,-4.132156,0.1438521,5.3669243,3.5500314,21.357742,5.2040424,1.8844593,-2.7666068,0.0826812,-0.862102,0.17866631,0.0935718,-0.022736335,-0.09078254,-1.6474968,-0.035681,0.999439,-0.07302429,0.67412615,-35.59554
-0.1904368,-0.19043657,-4.9542527,-4.119233,0.09663297,5.3581257,3.530238,21.329395,5.177853,1.8861866,-2.7696457,0.10635155,-0.85915923,0.23563561,0.08997736,-0.020393446,-0.08895478,-1.5869765,-0.033835173,1.0226514,-0.075308844,0.5928313,-35.514923
-0.18960086,-0.18960062,-5.005803,-3.9635196,-0.013351453,5.3510323,3.5139856,21.289515,5.1781335,1.8610191,-2.7754316,0.12738532,-0.8580318,0.21985528,0.09256521,-0.033729482,-0.07355258,-1.6245743,-0.030980453,1.071821,-0.07282717,0.5839691,-35.452843
-0.20579952,-0.20579927,-4.9643297,-3.8510034,-0.015730882,5.342367,3.4977422,21.253414,5.1781077,1.8518753,-2.7739067,0.08473068,-0.858099,0.21018444,0.09160428,-0.037493292,-0.069899425,-1.6340771,-0.032044984,1.0377437,-0.071798645,0.6353471,-35.395176
-0.19754392,-0.19754367,-4.953921,-3.8195238,-0.017708808,5.3347626,3.480278,21.211601,5.179099,1.8470917,-2.772874,0.11636748,-0.85816705,0.19356322,0.09355601,-0.026694292,-0.07861124,-1.6584973,-0.027281728,1.0682658,-0.06979328,0.61841375,-35.330307
-0.18181819,-0.18181796,-4.9142265,-3.8494334,0.000579681,5.333585,3.4555955,21.171894,5.2190337,1.8732111,-2.7759886,0.1208003,-0.8548013,0.22045659,0.09022521,-0.027577562,-0.080471605,-1.5954989,-0.026695894,1.0490574,-0.06708649,0.5810245,-35.30682
-0.17794377,-0.17794354,-4.8783293,-3.7460315,-0.054052614,5.326536,3.4346354,21.137758,5.201372,1.8589151,-2.7673538,0.10750136,-0.862386,0.23176578,0.08409368,-0.02451777,-0.09800902,-1.5664988,-0.021817902,1.0364575,-0.064010754,0.5875244,-35.22769
